time 	 RH 	 LH 
003.483	49.8281	50.1719	
003.550	50.6298	49.3702	
003.611	51.3804	48.6196	
003.674	51.9671	48.0329	
003.734	52.3170	47.6830	
003.798	52.5571	47.4429	
003.862	52.8421	47.1579	
003.926	53.3782	46.6218	
003.982	54.0135	45.9865	
004.050	54.7837	45.2163	
004.110	55.6196	44.3804	
004.174	56.4053	43.5947	
004.234	57.1580	42.8420	
004.298	57.8815	42.1185	
004.362	58.2982	41.7018	
004.426	58.6173	41.3827	
004.482	58.6452	41.3548	
004.550	58.6452	41.3548	
004.611	58.6452	41.3548	
004.674	58.6452	41.3548	
004.734	58.6452	41.3548	
004.798	58.6452	41.3548	
004.862	58.6452	41.3548	
004.926	58.6452	41.3548	
004.982	57.7841	42.2159	
005.050	56.7049	43.2951	
005.110	55.6128	44.3872	
005.174	54.6127	45.3873	
005.234	53.6287	46.3713	
005.298	52.6549	47.3451	
005.362	51.7827	48.2173	
005.426	50.9323	49.0677	
005.482	50.0415	49.9585	
005.550	49.2668	50.7332	
005.611	48.5197	51.4803	
005.674	47.8776	52.1224	
005.734	47.4864	52.5136	
005.798	47.4864	52.5136	
005.862	48.1211	51.8789	
005.926	48.8565	51.1435	
005.982	49.6486	50.3514	
006.050	50.4963	49.5037	
006.110	51.2357	48.7643	
006.174	52.0061	47.9939	
006.234	52.7589	47.2411	
006.298	53.6730	46.3270	
006.362	54.5450	45.4550	
006.426	55.3453	44.6547	
006.483	56.0620	43.9380	
006.550	56.7532	43.2468	
006.611	57.4203	42.5797	
006.674	57.9739	42.0261	
006.734	58.4754	41.5246	
006.798	58.7202	41.2798	
006.862	58.7202	41.2798	
006.926	58.7202	41.2798	
006.982	58.7202	41.2798	
007.050	58.7202	41.2798	
7702	 7702	 7702 
7701	 7701	 7701 
000.032	51.1278	48.8722	
000.096	51.7525	48.2475	
000.160	51.7525	48.2475	
000.220	51.7525	48.2475	
000.284	51.7525	48.2475	
000.344	51.7525	48.2475	
000.407	51.7525	48.2475	
000.467	51.7525	48.2475	
000.531	52.0383	47.9617	
000.596	52.4359	47.5641	
000.660	52.8617	47.1383	
000.720	53.2839	46.7161	
000.784	53.7092	46.2908	
000.844	54.1691	45.8309	
000.908	54.3843	45.6157	
000.968	54.3843	45.6157	
001.031	53.8281	46.1719	
001.096	53.2215	46.7785	
001.160	52.7256	47.2744	
001.220	52.2055	47.7945	
001.284	51.8395	48.1605	
001.344	51.8395	48.1605	
001.408	51.8395	48.1605	
001.468	51.8395	48.1605	
001.532	51.8395	48.1605	
001.596	51.8395	48.1605	
001.660	51.8395	48.1605	
001.719	51.8395	48.1605	
001.784	51.8395	48.1605	
001.844	51.8395	48.1605	
001.908	52.0215	47.9785	
001.968	52.1761	47.8239	
002.032	52.3550	47.6450	
002.096	52.5978	47.4022	
002.160	52.8711	47.1289	
002.220	53.2867	46.7133	
002.284	53.7845	46.2155	
002.344	54.2163	45.7837	
002.408	54.6491	45.3509	
002.468	54.9481	45.0519	
002.532	55.1809	44.8191	
002.596	55.4060	44.5940	
002.660	55.6498	44.3503	
002.720	55.9855	44.0145	
002.784	56.2881	43.7119	
002.844	56.4603	43.5397	
002.908	56.5024	43.4976	
002.968	56.5024	43.4976	
003.032	56.5024	43.4976	
003.096	56.5024	43.4976	
003.160	56.5024	43.4976	
003.220	55.9044	44.0956	
003.284	55.1718	44.8282	
003.344	54.4790	45.5210	
003.408	53.5846	46.4154	
003.468	52.6989	47.3011	
003.532	51.8827	48.1173	
003.596	51.0359	48.9641	
003.660	50.2456	49.7544	
003.721	49.4573	50.5427	
003.784	48.8319	51.1681	
003.844	48.3471	51.6529	
003.908	47.9154	52.0846	
003.968	47.9154	52.0846	
004.032	47.9154	52.0846	
004.096	47.9154	52.0846	
004.160	47.9154	52.0846	
004.220	47.9154	52.0846	
004.284	47.9154	52.0846	
004.344	47.9154	52.0846	
004.408	47.7133	52.2867	
004.468	47.5746	52.4254	
004.532	47.2070	52.7930	
004.596	46.8540	53.1460	
004.660	46.3497	53.6503	
004.720	45.6836	54.3164	
004.784	44.9548	55.0452	
7703	 7703	 7703 
7691	 7691	 7691 
000.034	50.0000	50.0000	
000.098	49.6723	50.3277	
000.162	49.2788	50.7212	
000.222	48.8483	51.1517	
000.286	48.4186	51.5814	
